employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-79489410,Douglas,Robbins,Female,North Carolina,Greensboro,2017-03-15,Operations,Inventory Specialist,High School,64116,Satisfactory,No,1980-04-22,2017-09-11
00-64856306,Cassandra,Martinez,Male,North Carolina,Raleigh,2017-05-10,Sales,Sales Representative,Bachelor,69530,Good,Yes,1985-10-19,2022-09-20
00-37186216,Matthew,Skinner,Female,North Carolina,Charlotte,2020-04-03,Sales,Sales Representative,Bachelor,59342,Good,No,1989-01-08,2020-09-30
00-76580424,Kevin,Ballard,Male,North Carolina,Raleigh,2017-12-02,Sales,Sales Representative,Bachelor,69045,Good,No,1991-07-19,2019-09-28
00-82007922,Martin,Stewart,Male,North Carolina,Raleigh,2023-01-07,Operations,Inventory Specialist,High School,63474,Good,No,1985-06-24,2023-07-06
00-26641714,Nancy,Marsh,Female,North Carolina,Charlotte,2017-08-28,Sales,Sales Representative,Bachelor,57412,Excellent,No,1979-09-26,2022-07-17
00-55023697,Carly,Russell,Male,Texas,San Antonio,2015-06-11,Operations,Inventory Specialist,High School,62905,Excellent,No,1972-04-27,2024-04-08
00-55676883,Steven,Welch,Female,North Carolina,Raleigh,2018-06-27,Marketing,Content Creator,Bachelor,57879,Good,No,1988-06-02,2022-09-12
00-20007591,Morgan,Martinez,Female,North Carolina,Raleigh,2023-10-18,Operations,Operations Analyst,Bachelor,55700,Satisfactory,Yes,1990-11-26,2024-09-18
00-75305277,Jared,Dennis,Male,Georgia,Savannah,2015-01-31,IT,System Administrator,Bachelor,93291,Good,Yes,1977-03-02,2020-06-17
00-87076344,Jessica,Hendricks,Female,Georgia,Athens,2024-03-17,Operations,Operations Analyst,Master,83879,Good,No,1968-04-28,2024-09-13
00-45330567,Bradley,Krueger,Female,North Carolina,Raleigh,2021-12-10,Sales,Sales Consultant,Bachelor,91460,Good,No,1997-10-06,2022-06-08
00-19772518,Amanda,Clay,Male,North Carolina,Greensboro,2016-06-28,Operations,Operations Manager,Master,101891,Good,No,1996-07-04,2022-04-08
00-26256701,Mariah,Wilkerson,Male,North Carolina,Charlotte,2024-05-20,Customer Service,Support Specialist,Bachelor,72119,Satisfactory,Yes,1988-02-29,2024-11-16
00-98429054,Michael,Nichols,Female,North Carolina,Charlotte,2024-09-08,Sales,Sales Representative,Bachelor,59741,Satisfactory,No,2001-07-18,2025-03-07
00-28934884,Teresa,Norman,Male,North Carolina,Raleigh,2017-03-28,Finance,Accountant,Bachelor,75225,Good,No,1995-10-06,2022-02-07
00-53495179,Allison,Harris,Female,Florida,Tampa,2019-09-26,Operations,Inventory Specialist,High School,60162,Good,Yes,1976-04-01,2020-03-24
00-28596937,Robert,Curtis,Male,North Carolina,Raleigh,2022-03-12,Operations,Logistics Coordinator,Bachelor,70875,Good,No,1986-04-18,2022-09-08
00-60512901,Kimberly,Powell,Male,North Carolina,Charlotte,2020-06-24,HR,Recruiter,Bachelor,77383,Good,No,1973-03-14,2023-01-03
00-11302765,Melissa,Lee,Female,Ohio,Cincinnati,2020-04-16,Operations,Operations Analyst,Master,91908,Good,No,1982-12-19,2020-10-13
00-93608313,Jeffrey,Todd,Male,Texas,San Antonio,2019-10-23,IT,Software Developer,Master,85686,Good,No,1970-07-03,2022-07-29
00-63232455,Samantha,Cox,Male,North Carolina,Charlotte,2023-02-27,Sales,Sales Consultant,PhD,99149,Good,Yes,1974-11-20,2023-08-26
00-12596155,John,George,Male,North Carolina,Greensboro,2023-10-31,Operations,Logistics Coordinator,Bachelor,64555,Satisfactory,No,1990-07-31,2024-06-11
00-46590945,Yvonne,Jackson,Female,North Carolina,Raleigh,2022-07-13,Sales,Sales Specialist,PhD,74328,Satisfactory,No,1964-09-21,2023-01-09
00-44596130,Willie,Estes,Female,California,Fresno,2024-05-14,Sales,Sales Representative,Bachelor,61896,Satisfactory,No,1981-02-12,2024-11-10
00-34110081,Linda,Mills,Male,North Carolina,Greensboro,2017-06-06,Sales,Sales Consultant,Bachelor,86880,Good,Yes,1976-05-31,2019-03-07
00-90093313,Kevin,Peterson,Male,North Carolina,Raleigh,2020-05-16,Marketing,Content Creator,Bachelor,69043,Satisfactory,Yes,1984-11-08,2020-11-12
00-76846747,Christopher,Hall,Male,North Carolina,Charlotte,2019-02-17,IT,IT Support Specialist,High School,61412,Good,Yes,1977-09-26,2019-12-03
00-89027352,John,Daniels,Female,North Carolina,Greensboro,2017-10-07,Sales,Sales Representative,Bachelor,64236,Satisfactory,No,1963-04-10,2018-05-24
00-49932971,Desiree,Kaiser,Male,North Carolina,Greensboro,2016-08-03,Marketing,Content Creator,High School,55882,Needs Improvement,Yes,1995-12-03,2019-11-12
00-41716209,Austin,Hubbard,Female,North Carolina,Raleigh,2024-12-21,Operations,Logistics Coordinator,Bachelor,65515,Needs Improvement,No,1971-08-31,2025-06-19
00-89734930,Ann,Meyer,Male,New York,Buffalo,2019-08-31,Customer Service,Support Specialist,Bachelor,62781,Good,Yes,2003-09-25,2021-06-16
00-99826713,Joshua,Adams,Female,Texas,Houston,2019-06-27,Operations,Operations Analyst,Bachelor,53760,Satisfactory,No,1981-04-02,2019-12-24
00-47203985,Kelly,Holland,Female,North Carolina,Raleigh,2020-04-20,Operations,Logistics Coordinator,Bachelor,62785,Satisfactory,Yes,1991-11-15,2023-07-22
00-55203287,Jennifer,White,Female,North Carolina,Greensboro,2020-12-25,Operations,Inventory Specialist,High School,67896,Satisfactory,No,1975-01-06,2024-08-12
00-20919194,Danielle,Davis,Male,Georgia,Savannah,2019-06-24,IT,IT Support Specialist,High School,64797,Good,No,1990-06-15,2019-12-21
00-14194962,Lori,Fletcher,Female,Georgia,Savannah,2017-11-11,Sales,Sales Consultant,PhD,113379,Good,Yes,1986-01-09,2021-10-28
00-14453983,Tim,Good,Male,Ohio,Cincinnati,2017-04-22,Customer Service,Customer Service Representative,Bachelor,75823,Good,No,1971-10-23,2017-10-19
00-14311082,Ryan,Perez,Male,North Carolina,Raleigh,2024-04-26,Sales,Sales Specialist,Bachelor,63710,Good,No,1973-07-18,2024-10-23
00-34928571,Jose,Merritt,Male,North Carolina,Greensboro,2021-06-21,Sales,Sales Consultant,PhD,92855,Satisfactory,No,1981-05-17,2021-12-18
00-13826055,Nicholas,Short,Male,North Carolina,Greensboro,2020-11-20,Sales,Sales Consultant,Master,68731,Good,Yes,1986-05-30,2021-12-25
00-31360160,Barry,Casey,Female,North Carolina,Raleigh,2024-04-22,Operations,Inventory Specialist,Bachelor,61344,Satisfactory,No,1993-09-25,2024-10-19
00-24775074,Mark,Swanson,Male,Texas,Dallas,2018-03-24,Finance,Finance Manager,Master,104372,Good,No,1990-12-19,2018-11-22
00-55517845,Laura,Ramirez,Male,Texas,San Antonio,2023-03-17,Operations,Inventory Specialist,Bachelor,64044,Needs Improvement,No,1976-05-24,2023-09-13
00-27171299,Robert,Ortiz,Male,Ohio,Cincinnati,2022-05-07,Sales,Sales Representative,Bachelor,82900,Satisfactory,No,1986-06-19,2022-11-03
00-65737118,Jeremy,West,Female,North Carolina,Charlotte,2015-08-30,Operations,Logistics Coordinator,Bachelor,61440,Good,Yes,1991-03-12,2021-08-28
00-20070178,Brett,Green,Male,Florida,Tampa,2019-11-02,Sales,Sales Specialist,Bachelor,71656,Satisfactory,No,1983-03-01,2020-04-30
00-36126987,Jon,Morales,Female,North Carolina,Charlotte,2017-09-26,Sales,Sales Representative,Bachelor,62303,Good,Yes,2000-03-27,2021-06-13
00-99383104,Nathan,Andrade,Male,North Carolina,Raleigh,2024-12-04,Customer Service,Support Specialist,High School,63093,Good,No,1989-11-17,2025-06-02
00-23273697,Jillian,Duarte,Male,North Carolina,Greensboro,2017-09-02,Customer Service,Support Specialist,Bachelor,64509,Good,Yes,1993-12-16,2020-01-06
00-57223173,Alexandra,Ford,Female,North Carolina,Charlotte,2017-11-07,Operations,Logistics Coordinator,Bachelor,55642,Good,No,1962-03-18,2018-08-26
00-26715618,Jessica,Phillips,Female,North Carolina,Raleigh,2023-11-11,IT,IT Support Specialist,High School,63883,Good,No,1990-01-21,2024-05-09
00-60059226,Katherine,Neal,Male,Louisiana,Shreveport,2015-12-19,IT,Software Developer,Master,76084,Good,No,2004-02-13,2018-02-27
00-30428703,Scott,Jones,Male,North Carolina,Raleigh,2016-06-01,IT,IT Support Specialist,Bachelor,62482,Satisfactory,No,2002-12-28,2019-05-19
00-76301235,Daniel,Dominguez,Male,Florida,Miami,2021-05-23,Sales,Sales Representative,Bachelor,72689,Needs Improvement,No,1970-08-22,2021-11-19
00-78894043,Anthony,Wallace,Female,Louisiana,New Orleans,2018-12-07,Sales,Sales Representative,Bachelor,66620,Good,No,1986-06-01,2019-06-05
00-10489069,Ralph,Myers,Female,Ohio,Cleveland,2023-09-22,Sales,Sales Representative,Bachelor,66886,Good,Yes,2003-06-27,2024-03-20
00-95233997,John,Wilson,Male,Georgia,Atlanta,2018-12-24,Customer Service,Help Desk Technician,Bachelor,66347,Satisfactory,No,1989-07-18,2024-01-26
00-51120185,Tara,Hickman,Male,North Carolina,Charlotte,2018-12-18,Operations,Logistics Coordinator,Bachelor,60217,Good,Yes,1973-09-08,2019-06-16
00-68696224,Leslie,Brewer,Female,Georgia,Athens,2022-03-20,Operations,Inventory Specialist,High School,54888,Good,No,2003-11-17,2022-09-16
00-21423795,Philip,Medina,Male,North Carolina,Greensboro,2023-06-28,Sales,Sales Consultant,Bachelor,83464,Good,Yes,1983-06-02,2023-12-25
00-94143181,Samuel,Davis,Male,Florida,Tampa,2023-06-06,Customer Service,Customer Service Manager,Bachelor,112271,Satisfactory,No,1977-11-21,2023-12-03
00-91988892,Keith,Hanson,Male,New York,New York City,2017-03-17,HR,HR Manager,Master,72616,Satisfactory,No,1973-11-22,2017-09-13
00-20920015,Sarah,Stout,Female,North Carolina,Charlotte,2024-07-01,Finance,Accounts Payable Specialist,Bachelor,55098,Needs Improvement,No,2002-02-23,2024-12-28
00-87222533,Christine,Marks,Male,Ohio,Cincinnati,2017-12-19,Customer Service,Customer Service Representative,High School,56084,Satisfactory,No,1989-03-07,2018-06-17
00-54321012,Victor,Cook,Male,Florida,Tampa,2022-10-21,Customer Service,Help Desk Technician,Bachelor,58854,Satisfactory,No,1977-07-28,2023-04-19
00-52123391,Bradley,Branch,Male,North Carolina,Raleigh,2022-09-04,IT,IT Support Specialist,Bachelor,64639,Satisfactory,No,1994-10-06,2023-03-03
00-81103002,Jason,Edwards,Female,Georgia,Savannah,2017-12-19,Operations,Logistics Coordinator,Bachelor,61363,Good,No,1991-10-14,2018-06-17
00-79052861,Laura,Anderson,Female,North Carolina,Greensboro,2023-04-14,Marketing,Marketing Coordinator,Bachelor,54011,Satisfactory,No,1987-12-05,2023-10-11
00-81927389,Brian,Carney,Male,Georgia,Athens,2019-03-15,Operations,Inventory Specialist,Bachelor,63902,Good,No,1981-07-18,2019-09-11
00-76644509,Ernest,Martin,Male,Georgia,Atlanta,2016-02-25,Marketing,Content Creator,High School,68566,Good,Yes,1972-02-25,2021-07-04
00-85051993,Wayne,Moses,Female,North Carolina,Greensboro,2019-02-26,Operations,Logistics Coordinator,Bachelor,55381,Good,No,1984-04-01,2020-01-04
00-27974294,Maria,Fowler,Male,North Carolina,Raleigh,2023-06-19,Operations,Logistics Coordinator,Bachelor,69224,Good,Yes,1983-11-14,2023-12-16
00-50565492,Angelica,Meza,Female,North Carolina,Greensboro,2017-05-19,Customer Service,Customer Service Representative,High School,62569,Satisfactory,Yes,1959-08-13,2017-11-15
00-10501638,Brian,Robertson,Male,North Carolina,Raleigh,2017-05-18,Customer Service,Support Specialist,Bachelor,63353,Needs Improvement,Yes,1986-08-05,2017-11-14
00-49539516,Steven,Green,Female,North Carolina,Greensboro,2017-02-07,Customer Service,Customer Service Representative,High School,57860,Good,Yes,2002-09-16,2020-11-16
00-11702157,Laura,Conley,Male,North Carolina,Charlotte,2017-05-15,Sales,Sales Specialist,PhD,64058,Good,Yes,1974-05-19,2023-07-31
00-10321919,John,Henderson,Male,Texas,Houston,2022-06-15,Customer Service,Help Desk Technician,High School,62137,Needs Improvement,No,1976-03-15,2022-12-12
00-48882063,Jeff,Waters,Female,Texas,Houston,2017-08-18,Operations,Logistics Coordinator,Bachelor,63152,Good,No,1988-01-06,2018-02-14
00-29391744,Ronnie,Lynch,Male,Florida,Orlando,2018-10-12,Operations,Inventory Specialist,Bachelor,66574,Needs Improvement,No,1964-10-01,2019-12-06
00-72432474,Jeffrey,Jarvis,Female,North Carolina,Raleigh,2023-12-22,IT,Software Developer,Master,101307,Satisfactory,No,1979-08-26,2024-06-19
00-83103516,Lisa,Armstrong,Female,North Carolina,Raleigh,2024-07-19,Customer Service,Support Specialist,High School,64759,Good,Yes,1965-03-16,2025-01-15
00-35602832,Ricardo,White,Male,North Carolina,Greensboro,2024-05-01,Operations,Logistics Coordinator,Bachelor,59010,Good,No,1996-09-28,2024-10-28
00-54464569,Sherri,Lowe,Female,North Carolina,Charlotte,2024-03-29,Customer Service,Help Desk Technician,High School,71158,Good,No,2000-06-06,2024-09-25
00-31804805,Kenneth,Hansen,Male,North Carolina,Greensboro,2017-02-14,Operations,Inventory Specialist,Bachelor,59413,Good,Yes,1995-12-25,2018-09-11
00-17859226,John,Lawrence,Female,North Carolina,Greensboro,2018-07-06,Marketing,Marketing Coordinator,Bachelor,60445,Good,No,1985-03-15,2020-03-09
00-97703917,Debra,Mejia,Male,North Carolina,Charlotte,2022-02-01,Sales,Sales Representative,Bachelor,72780,Good,No,1989-04-15,2022-07-31
00-93277390,Sara,Cherry,Male,North Carolina,Charlotte,2015-10-23,Operations,Inventory Specialist,Bachelor,67172,Needs Improvement,No,1977-07-17,2018-03-21
00-25745906,William,Pineda,Female,California,Fresno,2021-03-03,Operations,Operations Manager,Master,107980,Satisfactory,Yes,1984-02-15,2021-08-30
00-93146970,Heather,Schmidt,Female,Texas,Dallas,2017-07-20,Operations,Operations Manager,Master,102000,Excellent,No,1972-02-26,2020-04-07
00-33415137,Stephanie,Hernandez,Male,North Carolina,Greensboro,2018-06-01,Marketing,Content Creator,High School,60783,Excellent,Yes,1997-09-24,2018-11-28
00-85975841,Mary,Stanton,Female,North Carolina,Raleigh,2019-11-09,Operations,Inventory Specialist,Bachelor,62407,Excellent,Yes,1989-10-31,2020-05-07
00-79186679,Cassandra,Mullins,Female,North Carolina,Greensboro,2018-12-18,Operations,Operations Analyst,Bachelor,66199,Satisfactory,No,1975-01-08,2021-07-06
00-81440185,Nicole,Adams,Female,Georgia,Athens,2017-09-07,IT,Software Developer,Master,93555,Good,No,1988-05-10,2020-05-08
00-13199909,Ivan,Rodriguez,Male,North Carolina,Greensboro,2024-05-07,Operations,Operations Analyst,Bachelor,67673,Good,Yes,1964-06-14,2024-11-03
00-24789144,Justin,Vazquez,Female,Georgia,Atlanta,2019-12-10,Operations,Inventory Specialist,High School,54163,Good,Yes,1999-04-29,2024-04-14
00-80234771,Brian,Briggs,Female,Florida,Tampa,2023-10-05,Sales,Sales Specialist,PhD,67837,Excellent,No,1976-08-07,2024-04-02
00-48028318,Lauren,Thompson,Male,North Carolina,Greensboro,2018-02-24,Sales,Sales Consultant,PhD,80119,Good,No,1993-06-21,2018-08-23
00-29188304,Luis,Lozano,Female,Louisiana,New Orleans,2023-05-22,Operations,Inventory Specialist,Bachelor,58717,Satisfactory,Yes,2000-07-10,2024-03-15
00-88509426,Joshua,Robertson,Female,North Carolina,Raleigh,2024-06-23,Operations,Operations Analyst,Bachelor,71550,Good,No,1986-08-26,2024-12-20
00-91498879,Brandi,Matthews,Female,California,San Francisco,2017-04-08,Operations,Inventory Specialist,High School,53898,Good,No,1995-02-17,2020-01-30
00-88089984,Christopher,Knight,Female,North Carolina,Charlotte,2022-01-16,HR,HR Coordinator,Bachelor,60050,Good,No,1986-12-30,2022-07-15
00-69299473,Elizabeth,Rhodes,Male,North Carolina,Greensboro,2024-05-03,Sales,Sales Consultant,Bachelor,82484,Good,No,1998-08-07,2024-10-30
00-69589796,Ashley,Bonilla,Female,North Carolina,Greensboro,2023-09-25,IT,System Administrator,Bachelor,76754,Good,No,1970-08-22,2024-03-23
00-62522298,James,Brown,Male,Georgia,Atlanta,2024-08-30,Customer Service,Support Specialist,Bachelor,65717,Excellent,No,1993-09-06,2025-02-26
00-52370912,Connie,Burnett,Male,North Carolina,Greensboro,2016-06-10,Sales,Sales Specialist,Bachelor,68903,Satisfactory,No,1999-08-15,2019-12-12
00-33147074,Sarah,Duncan,Male,Texas,Houston,2024-04-07,Customer Service,Customer Service Representative,Bachelor,66318,Good,No,1984-06-28,2024-10-04
00-53414872,Donna,Young,Male,North Carolina,Charlotte,2016-12-04,Customer Service,Customer Service Representative,Bachelor,69180,Good,No,1984-06-11,2017-06-02
00-22091250,Elizabeth,Humphrey,Female,North Carolina,Greensboro,2017-02-23,HR,HR Assistant,High School,61270,Excellent,No,1989-07-25,2017-10-08
00-24894687,Jennifer,Warner,Male,North Carolina,Charlotte,2017-06-23,Customer Service,Help Desk Technician,High School,74866,Good,No,1982-02-19,2019-11-07
00-83070509,Daniel,Bender,Female,Louisiana,Shreveport,2015-11-27,Operations,Operations Analyst,Master,79410,Satisfactory,No,1973-01-31,2017-09-19
00-37634509,Carlos,Benton,Male,North Carolina,Greensboro,2023-05-26,Operations,Inventory Specialist,High School,68288,Good,No,1981-07-24,2023-11-22
00-72277483,Lynn,Moss,Male,Ohio,Cleveland,2024-02-13,HR,HR Assistant,Bachelor,57834,Good,Yes,2001-05-04,2024-11-22
00-32075819,Regina,Banks,Male,North Carolina,Charlotte,2017-10-13,Operations,Logistics Coordinator,Bachelor,61235,Good,No,1978-06-25,2024-02-02
00-42771209,Debra,Berry,Female,North Carolina,Raleigh,2016-10-02,Sales,Sales Specialist,PhD,75647,Excellent,No,1975-04-23,2021-05-08
00-92269547,Jennifer,Gonzalez,Female,Louisiana,Shreveport,2015-01-29,Operations,Operations Analyst,Master,90806,Satisfactory,No,1965-09-11,2017-06-17
00-95409500,Eric,Carpenter,Male,North Carolina,Greensboro,2023-01-16,Customer Service,Support Specialist,High School,66837,Excellent,Yes,1983-11-06,2023-11-06
00-14222160,Christopher,Mcgee,Male,Ohio,Cincinnati,2018-10-24,Operations,Inventory Specialist,High School,56856,Satisfactory,Yes,2002-10-22,2019-04-22
00-91844622,Gregory,Garcia,Male,New York,Rochester,2020-11-18,Sales,Sales Representative,Bachelor,76759,Satisfactory,No,1972-01-04,2021-05-17
00-33953313,Rose,Carter,Male,North Carolina,Greensboro,2023-02-19,IT,Software Developer,Bachelor,95290,Satisfactory,No,1987-07-03,2024-02-25
00-99790716,Latasha,Holmes,Male,Texas,Dallas,2017-12-06,Sales,Sales Representative,Bachelor,64368,Good,No,1994-01-13,2018-06-04
00-59902048,Brian,Gray,Female,Louisiana,Baton Rouge,2023-01-12,Operations,Logistics Coordinator,Bachelor,58613,Good,Yes,1991-12-07,2023-07-11
00-26298648,Edward,Edwards,Female,North Carolina,Greensboro,2023-09-19,Operations,Inventory Specialist,High School,59846,Good,Yes,1969-07-20,2024-03-17
00-52303885,Debra,Webb,Female,North Carolina,Raleigh,2017-05-13,Operations,Operations Analyst,Bachelor,66625,Excellent,No,1972-09-26,2021-12-13
00-93984060,Emily,Edwards,Male,California,San Francisco,2015-08-04,Sales,Sales Consultant,Master,87016,Good,No,1987-11-21,2023-02-12
00-10682888,Kimberly,Alexander,Male,North Carolina,Raleigh,2015-02-09,IT,Software Developer,Bachelor,101829,Good,No,1989-02-07,2018-07-02
00-15601407,Beverly,Dennis,Female,North Carolina,Raleigh,2017-10-10,Customer Service,Customer Service Representative,High School,61282,Good,Yes,1977-01-03,2018-07-29
00-14783842,April,Thomas,Male,North Carolina,Greensboro,2017-08-14,Operations,Operations Analyst,Bachelor,82049,Good,Yes,1988-11-28,2018-09-17
00-80985555,Riley,Scott,Male,North Carolina,Raleigh,2018-04-13,Operations,Logistics Coordinator,Bachelor,65748,Good,No,1996-04-23,2018-10-10
00-41921333,James,Hicks,Female,North Carolina,Raleigh,2023-05-04,Customer Service,Help Desk Technician,High School,82564,Good,No,1979-05-02,2023-10-31
00-53432495,Katherine,Hill,Female,Louisiana,Shreveport,2022-01-10,Operations,Inventory Specialist,High School,62968,Good,No,1963-07-26,2022-07-09
00-38735835,Melissa,Bass,Female,New York,New York City,2018-12-07,Customer Service,Help Desk Technician,High School,53746,Good,No,2003-01-03,2021-04-20
00-94884940,Denise,Martinez,Female,North Carolina,Raleigh,2016-03-18,Customer Service,Customer Service Representative,Bachelor,57904,Good,No,1989-01-30,2016-09-14
00-23150759,James,Miles,Female,Texas,Houston,2023-01-01,Sales,Sales Consultant,Master,76150,Satisfactory,No,1984-01-06,2023-06-30
